4,.83,2.164243,7.654443
4,.85,2.2698,8.027776
4,.9,2.54469,8.999997
4,.93,2.717163,9.609998
4,.95,2.835287,10.02777
4,1,3.141593,11.11111
4,1.06,3.529893,12.48444
4,1.08,3.664354,12.96
4,1.12,3.940814,13.93778
4,1.18,4.374352,15.47111
4,1.25,4.90874,17.36112
4,1.32,5.473912,19.36
4,1.4,6.15752,21.77777
4,1.45,6.605196,23.3611
4,1.5,7.068584,25
4,1.56,7.64538,27.04
4,1.6,8.042476,28.44444
4,1.7,9.079204,32.11111
4,1.8,10.17876,35.99999
4,1.9,11.34115,40.1111
4,2,12.56637,44.44444
4,2.12,14.11957,49.93777
4,2.24,15.76326,55.75111
4,2.36,17.49741,61.88443
4,2.44,18.70378,66.15111
4,2.5,19.63495,69.44444
5,.02,.0015705,.0055545
5,.025,.002454,.0086792
5,.03,.003534,.0124989
5,.032,.004021,.0142213
5,.035,.0047649,.0168523
5,.04,.006283,.0222215
5,.045,.0079105,.0279776
5,.05,.009817,.0347205
5,.06,.014137,.0499994
5,.063,.0155859,.0551238
5,.071,.0197955,.0700122
5,.08,.0251325,.088888
5,.09,.0318085,.1124995
5,.1,.0392695,.1388874
5,.112,.0492599,.1742212
5,.12,.0565485,.1999994
5,.125,.061359,.217013
5,.13,.066366,.2347216
5,.14,.076969,.2722221
5,.15,.088357,.3124989
5,.16,.1005304,.3555535
5,.17,.11349,.4013887
5,.18,.127234,.4499981
5,.19,.141764,.5013875
5,.2,.1570794,.5555547
5,.21,.1731799,.6124985
5,.224,.1970404,.6968878
5,.25,.2454365,.8680539
5,.265,.2757724,.9753452
5,.28,.307876,1.088888
5,.3,.3534289,1.249999
5,.315,.3896554,1.378124
5,.335,.4407064,1.55868
5,.355,.4948984,1.750345
5,.38,.5672055,2.006079
5,.4,.6283184,2.222222
5,.425,.7093124,2.508679
5,.45,.7952155,2.812499
5,.475,.5860269,2.072646
5,.5,.9817475,3.472221
5,.53,1.103091,3.901387
5,.56,1.231504,4.355554
5,.6,1.413717,4.999999
5,.63,1.558622,5.512498
5,.67,1.762826,6.234721
5,.69,1.86964,6.612498
5,.71,1.979596,7.001388
5,.75,2.208932,7.812499
5,.77,2.328312,8.23472
5,.8,2.513274,8.888888
5,.83,2.705303,9.568052
5,.85,2.83725,10.03472
5,.9,3.180862,11.25
5,.93,3.396454,12.0125
5,.95,3.544109,12.53472
5,1,3.926991,13.88889
5,1.06,4.412366,15.60555
5,1.08,4.580442,16.2
5,1.12,4.926017,17.42222
5,1.18,5.46794,19.33888
5,1.25,6.135925,21.70139
5,1.32,6.84239,24.2
5,1.4,7.6969,27.22221
5,1.45,8.256495,29.20137
5,1.5,8.83573,31.25
5,1.56,9.556725,33.8
5,1.6,10.05309,35.55555
5,1.7,11.349,40.13889
5,1.8,12.72345,45
5,1.9,14.17644,50.13888
5,2,15.70796,55.55555
5,2.12,17.64946,62.42221
5,2.24,19.70407,69.68889
5,2.36,21.87177,77.35553
5,2.44,23.37973,82.68887
5,2.5,24.54369,86.80553
6,.02,.0018846,.0066654
6,.025,.0029448,.010415
6,.03,.0042408,.0149987
6,.032,.0048252,.0170656
6,.035,.0057179,.0202229
6,.04,.0075396,.0266658
6,.045,.0094926,.0335732
6,.05,.0117804,.0416646
6,.06,.0169644,.0599992
6,.063,.0187031,.0661486
6,.071,.0237546,.0840147
6,.08,.030159,.1066656
6,.09,.0381702,.1349994
6,.1,.0471234,.1666649
6,.112,.0591119,.2090655
6,.12,.0678582,.2399992
6,.125,.0736308,.2604156
6,.13,.0796392,.2816659
6,.14,.0923628,.3266665
6,.15,.1060284,.3749987
6,.16,.1206365,.4266643
6,.17,.136188,.4816664
6,.18,.1526808,.5399978
6,.19,.1701168,.601665
6,.2,.1884953,.6666656
6,.21,.2078159,.7349982
6,.224,.2364485,.8362654
6,.25,.2945238,1.041665
6,.265,.3309269,1.170414
6,.28,.3694512,1.306666
6,.3,.4241147,1.499999
6,.315,.4675865,1.653749
6,.335,.5288477,1.870416
6,.355,.5938781,2.100414
6,.38,.6806466,2.407295
6,.4,.7539821,2.666666
6,.425,.8511749,3.010415
6,.45,.9542586,3.374999
6,.475,.7032323,2.487175
6,.5,1.178097,4.166666
6,.53,1.32371,4.681665
6,.56,1.477805,5.226665
6,.6,1.69646,5.999998
6,.63,1.870347,6.614999
6,.67,2.115391,7.481664
6,.69,2.243568,7.934998
6,.71,2.375515,8.401663
6,.75,2.650718,9.374997
6,.77,2.793975,9.881666
6,.8,3.015929,10.66667
6,.83,3.246364,11.48166
6,.85,3.404701,12.04166
6,.9,3.817034,13.5
6,.93,4.075745,14.415
6,.95,4.252931,15.04166
6,1,4.712389,16.66666
6,1.06,5.29484,18.72667
6,1.08,5.496531,19.44
6,1.12,5.91122,20.90666
6,1.18,6.561528,23.20665
6,1.25,7.36311,26.04167
6,1.32,8.210868,29.04
6,1.4,9.236279,32.66666
6,1.45,9.907794,35.04165
6,1.5,10.60288,37.5
6,1.56,11.46807,40.56
6,1.6,12.06371,42.66666
6,1.7,13.6188,48.16666
6,1.8,15.26814,53.99999
6,1.9,17.01172,60.16665
6,2,18.84956,66.66666
6,2.12,21.17936,74.90665
6,2.24,23.64488,83.62667
6,2.36,26.24612,92.82665
6,2.44,28.05568,99.22666
6,2.5,29.45243,104.1666
7,.02,.0021987,.0077763
7,.025,.0034356,.0121509
7,.03,.0049476,.0174985
7,.032,.0056294,.0199099
7,.035,.0066709,.0235934
7,.04,.0087962,.0311101
7,.045,.0110747,.0391687
7,.05,.0137438,.0486087
7,.06,.0197918,.0699991
7,.063,.0218203,.0771735
7,.071,.0277137,.0980171
7,.08,.0351855,.1244432
7,.09,.0445319,.1574993
7,.1,.0549773,.1944424
7,.112,.0689639,.2439098
7,.12,.0791679,.2799991
7,.125,.0859026,.3038183
7,.13,.0929124,.3286103
7,.14,.1077566,.3811109
7,.15,.1236998,.4374984
7,.16,.1407426,.497775
7,.17,.158886,.5619442
7,.18,.1781276,.6299975
7,.19,.1984696,.7019425
7,.2,.2199112,.7777767
7,.21,.2424519,.8574981
7,.224,.2758566,.9756431
7,.25,.3436111,1.215275
7,.265,.3860814,1.365484
7,.28,.4310264,1.524444
7,.3,.4948005,1.749999
7,.315,.5455176,1.929373
7,.335,.616989,2.182152
7,.355,.6928578,2.450483
7,.38,.7940877,2.808511
7,.4,.8796458,3.111111
7,.425,.9930374,3.512151
7,.45,1.113302,3.937499
7,.475,.8204377,2.901705
7,.5,1.374447,4.86111
7,.53,1.544328,5.461943
7,.56,1.724106,6.097776
7,.6,1.979203,7
7,.63,2.182071,7.717499
7,.67,2.467956,8.728609
7,.69,2.617496,9.257499
7,.71,2.771434,9.801942
7,.75,3.092505,10.9375
7,.77,3.259638,11.52861
7,.8,3.518584,12.44444
7,.83,3.787425,13.39527
7,.85,3.972151,14.04861
7,.9,4.453207,15.75
7,.93,4.755035,16.8175
7,.95,4.961752,17.54861
7,1,5.497787,19.44444
7,1.06,6.177313,21.84778
7,1.08,6.412619,22.68
7,1.12,6.896424,24.39111
7,1.18,7.655116,27.07443
7,1.25,8.590295,30.38195
7,1.32,9.579346,33.88
7,1.4,10.77566,38.1111
7,1.45,11.55909,40.88192
7,1.5,12.37002,43.75
7,1.56,13.37941,47.32
7,1.6,14.07433,49.77776
7,1.7,15.88861,56.19445
7,1.8,17.81283,63
7,1.9,19.84701,70.19444
7,2,21.99115,77.77778
7,2.12,24.70925,87.39109
7,2.24,27.5857,97.56443
7,2.36,30.62047,108.2978
7,2.44,32.73162,115.7644
7,2.5,34.36117,121.5278
8,.02,.0025128,.0088872
8,.025,.0039264,.0138867
8,.03,.0056544,.0199983
8,.032,.0064336,.0227542
8,.035,.0076239,.026964
8,.04,.0100528,.0355545
8,.045,.0126568,.0447642
8,.05,.0157072,.0555528
8,.06,.0226192,.079999
8,.063,.0249375,.0881983
8,.071,.0316728,.1120196
8,.08,.040212,.1422208
8,.09,.0508936,.1799992
8,.1,.0628312,.2222198
8,.112,.0788159,.2787541
8,.12,.0904776,.319999
8,.125,.0981744,.3472208
8,.13,.1061856,.3755546
8,.14,.1231504,.4355553
8,.15,.1413712,.4999983
8,.16,.1608487,.5688858
8,.17,.181584,.642222
8,.18,.2035744,.719997
8,.19,.2268224,.8022201
8,.2,.2513271,.8888877
8,.21,.2770879,.9799979
8,.224,.3152647,1.115021
8,.25,.3926984,1.388886
8,.265,.4412359,1.560553
8,.28,.4926016,1.742221
8,.3,.5654863,1.999998
8,.315,.6234487,2.204999
8,.335,.7051303,2.493888
8,.355,.7918375,2.800552
8,.38,.9075288,3.209726
8,.4,1.005309,3.555555
8,.425,1.1349,4.013887
8,.45,1.272345,4.499999
8,.475,.9376431,3.316234
8,.5,1.570796,5.555554
8,.53,1.764946,6.24222
8,.56,1.970406,6.968885
8,.6,2.261946,7.999998
8,.63,2.493796,8.82
8,.67,2.820522,9.975554
8,.69,2.991424,10.58
8,.71,3.167353,11.20222
8,.75,3.534291,12.5
8,.77,3.7253,13.17555
8,.8,4.021238,14.22222
8,.83,4.328485,15.30888
8,.85,4.539601,16.05555
8,.9,5.089379,17.99999
8,.93,5.434326,19.22
8,.95,5.670574,20.05555
8,1,6.283185,22.22222
8,1.06,7.059786,24.96889
8,1.08,7.328707,25.92
8,1.12,7.881627,27.87555
8,1.18,8.748704,30.94221
8,1.25,9.81748,34.72223
8,1.32,10.94782,38.72
8,1.4,12.31504,43.55553
8,1.45,13.21039,46.72221
8,1.5,14.13717,50
8,1.56,15.29076,54.08
8,1.6,16.08495,56.88887
8,1.7,18.15841,64.22222
8,1.8,20.35752,71.99999
8,1.9,22.6823,80.22221
8,2,25.13274,88.8889
8,2.12,28.23914,99.87555
8,2.24,31.52651,111.5022
8,2.36,34.99482,123.7689
8,2.44,37.40757,132.3022
8,2.5,39.26991,138.8889
9,.02,.0028269,.0099981
9,.025,.0044172,.0156226
9,.03,.0063612,.0224981
9,.032,.0072378,.0255984
9,.035,.0085769,.0303345
9,.04,.0113094,.0399988
9,.045,.0142389,.0503598
9,.05,.0176706,.0624969
9,.06,.0254466,.0899989
9,.063,.0280547,.0992231
9,.071,.0356319,.126022
9,.08,.0452385,.1599984
9,.09,.0572553,.2024991
9,.1,.0706851,.2499974
9,.112,.0886679,.3135985
9,.12,.1017873,.3599989
9,.125,.1104462,.3906235
9,.13,.1194588,.422499
9,.14,.1385442,.4899998
9,.15,.1590426,.562498
9,.16,.1809548,.6399966
9,.17,.204282,.7224997
9,.18,.2290212,.8099967
9,.19,.2551752,.9024975
9,.2,.282743,.9999988
9,.21,.3117239,1.102498
9,.224,.3546728,1.254398
9,.25,.4417857,1.562497
9,.265,.4963904,1.755622
9,.28,.5541768,1.959999
9,.3,.6361721,2.249999
9,.315,.7013798,2.480623
9,.335,.7932716,2.805624
9,.355,.8908172,3.150621
9,.38,1.02097,3.610942
9,.4,1.130973,3.999999
9,.425,1.276762,4.515623
9,.45,1.431388,5.062499
9,.475,1.054849,3.730763
9,.5,1.767146,6.249999
9,.53,1.985565,7.022498
9,.56,2.216707,7.839998
9,.6,2.54469,8.999997
9,.63,2.805521,9.922498
9,.67,3.173087,11.2225
9,.69,3.365352,11.9025
9,.71,3.563272,12.6025
9,.75,3.976078,14.0625
9,.77,4.190962,14.8225
9,.8,4.523893,16
9,.83,4.869546,17.2225
9,.85,5.107051,18.0625
9,.9,5.725552,20.25
9,.93,6.113617,21.62249
9,.95,6.379396,22.5625
9,1,7.068583,25
9,1.06,7.94226,28.09
9,1.08,8.244796,29.16
9,1.12,8.866831,31.35999
9,1.18,9.842292,34.80998
9,1.25,11.04467,39.06251
9,1.32,12.3163,43.56001
9,1.4,13.85442,48.99998
9,1.45,14.86169,52.56248
9,1.5,15.90431,56.24999
9,1.56,17.2021,60.84
9,1.6,18.09557,63.99998
9,1.7,20.42821,72.25
9,1.8,22.90221,80.99998
9,1.9,25.51758,90.24998
9,2,28.27434,100
9,2.12,31.76904,112.36
9,2.24,35.46733,125.44
9,2.36,39.36917,139.24
9,2.44,42.08352,148.84
9,2.5,44.17864,156.25
10,.02,.003141,.011109
10,.025,.004908,.0173584
10,.03,.007068,.0249979
10,.032,.008042,.0284427
10,.035,.0095299,.0337051
10,.04,.012566,.0444431
10,.045,.015821,.0559553
10,.05,.019634,.069441
10,.06,.028274,.0999988
10,.063,.0311719,.110248
10,.071,.039591,.1400245
10,.08,.050265,.177776
10,.09,.063617,.2249991
10,.1,.078539,.2777748
10,.112,.0985199,.3484427
10,.12,.113097,.3999987
10,.125,.122718,.434026
10,.13,.132732,.4694433
10,.14,.153938,.5444442
10,.15,.176714,.6249979
10,.16,.2010609,.7111074
10,.17,.22698,.8027773
10,.18,.254468,.8999964
10,.19,.283528,1.002775
10,.2,.3141589,1.11111
10,.21,.3463599,1.224997
10,.224,.3940809,1.393776
10,.25,.490873,1.736108
10,.265,.5515449,1.950691
10,.28,.615752,2.177777
10,.3,.7068579,2.499998
10,.315,.7793109,2.756248
10,.335,.8814129,3.11736
10,.355,.9897969,3.50069
10,.38,1.134411,4.012158
10,.4,1.256637,4.444443
10,.425,1.418625,5.017359
10,.45,1.590431,5.624999
10,.475,1.172054,4.145293
10,.5,1.963495,6.944442
10,.53,2.206183,7.802776
10,.56,2.463008,8.711108
10,.6,2.827433,9.999999
10,.63,3.117245,11.025
10,.67,3.525652,12.46944
10,.69,3.73928,13.22499
10,.71,3.959191,14.00277
10,.75,4.417864,15.625
10,.77,4.656625,16.46944
10,.8,5.026548,17.77778
10,.83,5.410607,19.1361
10,.85,5.674501,20.06944
10,.9,6.361724,22.49999
10,.93,6.792908,24.025
10,.95,7.088218,25.06944
10,1,7.853981,27.77777
10,1.06,8.824733,31.21111
10,1.08,9.160884,32.4
10,1.12,9.852034,34.84444
10,1.18,10.93588,38.67776
10,1.25,12.27185,43.40279
10,1.32,13.68478,48.4
10,1.4,15.3938,54.44442
10,1.45,16.51299,58.40274
10,1.5,17.67146,62.5
10,1.56,19.11345,67.6
10,1.6,20.10619,71.11109
10,1.7,22.69801,80.27777
10,1.8,25.4469,89.99999
10,1.9,28.35287,100.2778
10,2,31.41593,111.1111
10,2.12,35.29893,124.8444
10,2.24,39.40814,139.3778
10,2.36,43.74353,154.7111
10,2.44,46.75946,165.3777
10,2.5,49.08738,173.6111
11,.02,.0034551,.0122199
11,.025,.0053988,.0190943
11,.03,.0077748,.0274977
11,.032,.0088462,.031287
11,.035,.0104829,.0370756
11,.04,.0138226,.0488874
11,.045,.0174031,.0615508
11,.05,.0215974,.0763851
11,.06,.0311014,.1099986
11,.063,.0342891,.1212728
11,.071,.0435501,.1540269
11,.08,.0552915,.1955536
11,.09,.0699787,.247499
11,.1,.0863929,.3055523
11,.112,.1083719,.3832871
11,.12,.1244067,.4399987
11,.125,.1349898,.4774287
11,.13,.1460052,.5163877
11,.14,.1693318,.5988886
11,.15,.1943854,.6874976
11,.16,.221167,.782218
11,.17,.249678,.8830552
11,.18,.2799148,.989996
11,.19,.3118808,1.103052
11,.2,.3455748,1.222221
11,.21,.3809959,1.347497
11,.224,.433489,1.533154
11,.25,.5399603,1.909719
11,.265,.6066994,2.14576
11,.28,.6773272,2.395555
11,.3,.7775437,2.749998
11,.315,.857242,3.031873
11,.335,.9695542,3.429096
11,.355,1.088777,3.850759
11,.38,1.247852,4.413374
11,.4,1.382301,4.888889
11,.425,1.560487,5.519094
11,.45,1.749474,6.187498
11,.475,1.289259,4.559821
11,.5,2.159844,7.638886
11,.53,2.426801,8.583054
11,.56,2.709309,9.582219
11,.6,3.110176,11
11,.63,3.42897,12.1275
11,.67,3.878217,13.71639
11,.69,4.113208,14.5475
11,.71,4.35511,15.40305
11,.75,4.859651,17.1875
11,.77,5.122288,18.11638
11,.8,5.529202,19.55556
11,.83,5.951667,21.04972
11,.85,6.241951,22.07638
11,.9,6.997897,24.75
11,.93,7.472198,26.4275
11,.95,7.79704,27.57638
11,1,8.63938,30.55556
11,1.06,9.707206,34.33221
11,1.08,10.07697,35.64
11,1.12,10.83724,38.32888
11,1.18,12.02947,42.54553
11,1.25,13.49903,47.74306
11,1.32,15.05326,53.24
11,1.4,16.93318,59.88886
11,1.45,18.16429,64.24303
11,1.5,19.43861,68.75
11,1.56,21.0248,74.35999
11,1.6,22.11681,78.22221
11,1.7,24.96781,88.30555
11,1.8,27.99159,98.99999
11,1.9,31.18816,110.3055
11,2,34.55752,122.2222
11,2.12,38.82882,137.3289
11,2.24,43.34895,153.3156
11,2.36,48.11788,170.1822
11,2.44,51.43541,181.9155
11,2.5,53.99612,190.9722
12,.02,.0037692,.0133308
12,.025,.0058896,.0208301
12,.03,.0084816,.0299975
12,.032,.0096504,.0341313
12,.035,.0114359,.0404462
12,.04,.0150792,.0533317
12,.045,.0189852,.0671464
12,.05,.0235608,.0833292
12,.06,.0339288,.1199985
12,.063,.0374063,.1322977
12,.071,.0475092,.1680294
12,.08,.060318,.2133312
12,.09,.0763404,.2699989
12,.1,.0942468,.3333298
12,.112,.1182239,.4181314
12,.12,.1357164,.4799985
12,.125,.1472616,.5208313
12,.13,.1592784,.563332
12,.14,.1847256,.6533331
12,.15,.2120568,.7499974
12,.16,.2412731,.853329
12,.17,.272376,.9633329
12,.18,.3053616,1.079996
12,.19,.3402336,1.20333
12,.2,.3769907,1.333332
12,.21,.4156319,1.469997
12,.224,.4728971,1.672531
12,.25,.5890476,2.08333
12,.265,.6618539,2.340829
12,.28,.7389024,2.613333
12,.3,.8482295,2.999998
12,.315,.9351731,3.307497
12,.335,1.057696,3.740832
12,.355,1.187756,4.200829
12,.38,1.361293,4.81459
12,.4,1.507964,5.333332
12,.425,1.70235,6.020831
12,.45,1.908517,6.749998
12,.475,1.406465,4.97435
12,.5,2.356194,8.333331
12,.53,2.647419,9.36333
12,.56,2.95561,10.45333
12,.6,3.39292,12
12,.63,3.740694,13.23
12,.67,4.230783,14.96333
12,.69,4.487136,15.87
12,.71,4.751029,16.80333
12,.75,5.301437,18.75
12,.77,5.58795,19.76333
12,.8,6.031857,21.33333
12,.83,6.492728,22.96333
12,.85,6.809401,24.08333
12,.9,7.634069,26.99999
12,.93,8.151489,28.83
12,.95,8.505861,30.08333
12,1,9.424777,33.33333
12,1.06,10.58968,37.45332
12,1.08,10.99306,38.88
12,1.12,11.82244,41.81332
12,1.18,13.12306,46.41331
12,1.25,14.72622,52.08335
12,1.32,16.42174,58.08001
12,1.4,18.47256,65.33331
